"id","eventID","eventDate","geodeticDatum","countryCode","locationID","eventRemarks","decimalLatitude","decimalLongitude","minimumDepthInMeters","maximumDepthInMeters","coordinateUncertaintyInMeters"
"HABs-SantaCruzWharf_2013-01-16T16:00:00Z","HABs-SantaCruzWharf_2013-01-16T16:00:00Z","2013-01-16T16:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW011613SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-01-23T16:15:00Z","HABs-SantaCruzWharf_2013-01-23T16:15:00Z","2013-01-23T16:15:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW012313SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-01-30T16:00:00Z","HABs-SantaCruzWharf_2013-01-30T16:00:00Z","2013-01-30T16:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW013013SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-02-06T16:15:00Z","HABs-SantaCruzWharf_2013-02-06T16:15:00Z","2013-02-06T16:15:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW020613SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-02-13T16:30:00Z","HABs-SantaCruzWharf_2013-02-13T16:30:00Z","2013-02-13T16:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW021313SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-02-20T17:30:00Z","HABs-SantaCruzWharf_2013-02-20T17:30:00Z","2013-02-20T17:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW022013SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-02-27T16:30:00Z","HABs-SantaCruzWharf_2013-02-27T16:30:00Z","2013-02-27T16:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW022713SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-03-06T16:30:00Z","HABs-SantaCruzWharf_2013-03-06T16:30:00Z","2013-03-06T16:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW030613SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-03-13T16:00:00Z","HABs-SantaCruzWharf_2013-03-13T16:00:00Z","2013-03-13T16:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW031313SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-03-20T15:30:00Z","HABs-SantaCruzWharf_2013-03-20T15:30:00Z","2013-03-20T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW032013SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-03-27T15:30:00Z","HABs-SantaCruzWharf_2013-03-27T15:30:00Z","2013-03-27T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW032713SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-04-03T16:00:00Z","HABs-SantaCruzWharf_2013-04-03T16:00:00Z","2013-04-03T16:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW040313SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-04-10T16:00:00Z","HABs-SantaCruzWharf_2013-04-10T16:00:00Z","2013-04-10T16:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW041013SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-04-17T15:30:00Z","HABs-SantaCruzWharf_2013-04-17T15:30:00Z","2013-04-17T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW041713SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-04-24T15:30:00Z","HABs-SantaCruzWharf_2013-04-24T15:30:00Z","2013-04-24T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW042413SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-05-01T15:15:00Z","HABs-SantaCruzWharf_2013-05-01T15:15:00Z","2013-05-01T15:15:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW050113SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-05-08T17:30:00Z","HABs-SantaCruzWharf_2013-05-08T17:30:00Z","2013-05-08T17:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW050813SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-05-15T15:30:00Z","HABs-SantaCruzWharf_2013-05-15T15:30:00Z","2013-05-15T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW051513SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-05-22T16:30:00Z","HABs-SantaCruzWharf_2013-05-22T16:30:00Z","2013-05-22T16:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW052213SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-05-29T15:30:00Z","HABs-SantaCruzWharf_2013-05-29T15:30:00Z","2013-05-29T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW052913SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-06-05T15:30:00Z","HABs-SantaCruzWharf_2013-06-05T15:30:00Z","2013-06-05T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW060513SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-06-12T15:00:00Z","HABs-SantaCruzWharf_2013-06-12T15:00:00Z","2013-06-12T15:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW061213SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-06-26T15:30:00Z","HABs-SantaCruzWharf_2013-06-26T15:30:00Z","2013-06-26T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW062613SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-07-03T15:30:00Z","HABs-SantaCruzWharf_2013-07-03T15:30:00Z","2013-07-03T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW070313SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-07-10T15:30:00Z","HABs-SantaCruzWharf_2013-07-10T15:30:00Z","2013-07-10T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW071013SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-07-17T20:00:00Z","HABs-SantaCruzWharf_2013-07-17T20:00:00Z","2013-07-17T20:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW071713SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-07-24T15:30:00Z","HABs-SantaCruzWharf_2013-07-24T15:30:00Z","2013-07-24T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW072413SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-07-31T15:15:00Z","HABs-SantaCruzWharf_2013-07-31T15:15:00Z","2013-07-31T15:15:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW073113SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-08-07T14:30:00Z","HABs-SantaCruzWharf_2013-08-07T14:30:00Z","2013-08-07T14:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW080713SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-08-14T15:30:00Z","HABs-SantaCruzWharf_2013-08-14T15:30:00Z","2013-08-14T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW081413SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-08-21T15:15:00Z","HABs-SantaCruzWharf_2013-08-21T15:15:00Z","2013-08-21T15:15:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW082113SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-08-28T15:30:00Z","HABs-SantaCruzWharf_2013-08-28T15:30:00Z","2013-08-28T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW082813SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-09-04T15:30:00Z","HABs-SantaCruzWharf_2013-09-04T15:30:00Z","2013-09-04T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW090413SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-09-11T16:00:00Z","HABs-SantaCruzWharf_2013-09-11T16:00:00Z","2013-09-11T16:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW091113SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-09-18T15:30:00Z","HABs-SantaCruzWharf_2013-09-18T15:30:00Z","2013-09-18T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW091813SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-09-25T16:00:00Z","HABs-SantaCruzWharf_2013-09-25T16:00:00Z","2013-09-25T16:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW092513SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-10-02T15:45:00Z","HABs-SantaCruzWharf_2013-10-02T15:45:00Z","2013-10-02T15:45:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW100213SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-10-09T15:45:00Z","HABs-SantaCruzWharf_2013-10-09T15:45:00Z","2013-10-09T15:45:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW100913SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-10-16T16:15:00Z","HABs-SantaCruzWharf_2013-10-16T16:15:00Z","2013-10-16T16:15:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW101613SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-10-23T15:45:00Z","HABs-SantaCruzWharf_2013-10-23T15:45:00Z","2013-10-23T15:45:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW102313SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-10-29T15:15:00Z","HABs-SantaCruzWharf_2013-10-29T15:15:00Z","2013-10-29T15:15:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW102913SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-11-06T16:00:00Z","HABs-SantaCruzWharf_2013-11-06T16:00:00Z","2013-11-06T16:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW110613SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-11-13T16:15:00Z","HABs-SantaCruzWharf_2013-11-13T16:15:00Z","2013-11-13T16:15:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW111313SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-11-27T16:20:00Z","HABs-SantaCruzWharf_2013-11-27T16:20:00Z","2013-11-27T16:20:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW112713SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-12-04T16:15:00Z","HABs-SantaCruzWharf_2013-12-04T16:15:00Z","2013-12-04T16:15:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW120413SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-12-11T17:25:00Z","HABs-SantaCruzWharf_2013-12-11T17:25:00Z","2013-12-11T17:25:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW121113SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2013-12-18T17:00:00Z","HABs-SantaCruzWharf_2013-12-18T17:00:00Z","2013-12-18T17:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW121813SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-01-08T16:45:00Z","HABs-SantaCruzWharf_2014-01-08T16:45:00Z","2014-01-08T16:45:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW010814SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-01-15T16:20:00Z","HABs-SantaCruzWharf_2014-01-15T16:20:00Z","2014-01-15T16:20:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW011514SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-01-22T15:50:00Z","HABs-SantaCruzWharf_2014-01-22T15:50:00Z","2014-01-22T15:50:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW012214SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-01-29T16:25:00Z","HABs-SantaCruzWharf_2014-01-29T16:25:00Z","2014-01-29T16:25:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW012914SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-02-05T16:00:00Z","HABs-SantaCruzWharf_2014-02-05T16:00:00Z","2014-02-05T16:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW020514SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-02-12T15:45:00Z","HABs-SantaCruzWharf_2014-02-12T15:45:00Z","2014-02-12T15:45:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW021214SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-02-19T15:35:00Z","HABs-SantaCruzWharf_2014-02-19T15:35:00Z","2014-02-19T15:35:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW021914SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-02-26T15:40:00Z","HABs-SantaCruzWharf_2014-02-26T15:40:00Z","2014-02-26T15:40:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW022614SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-03-06T15:30:00Z","HABs-SantaCruzWharf_2014-03-06T15:30:00Z","2014-03-06T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW030614SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-03-12T14:40:00Z","HABs-SantaCruzWharf_2014-03-12T14:40:00Z","2014-03-12T14:40:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW031214SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-03-19T15:10:00Z","HABs-SantaCruzWharf_2014-03-19T15:10:00Z","2014-03-19T15:10:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW031914SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-03-26T15:00:00Z","HABs-SantaCruzWharf_2014-03-26T15:00:00Z","2014-03-26T15:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW032614SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-04-03T13:00:00Z","HABs-SantaCruzWharf_2014-04-03T13:00:00Z","2014-04-03T13:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW040314SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-04-09T15:30:00Z","HABs-SantaCruzWharf_2014-04-09T15:30:00Z","2014-04-09T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW040914SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-04-16T14:30:00Z","HABs-SantaCruzWharf_2014-04-16T14:30:00Z","2014-04-16T14:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW041614SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-04-23T14:30:00Z","HABs-SantaCruzWharf_2014-04-23T14:30:00Z","2014-04-23T14:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW042314SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-04-30T14:30:00Z","HABs-SantaCruzWharf_2014-04-30T14:30:00Z","2014-04-30T14:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW043014SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-05-07T15:30:00Z","HABs-SantaCruzWharf_2014-05-07T15:30:00Z","2014-05-07T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW050714SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-05-14T15:45:00Z","HABs-SantaCruzWharf_2014-05-14T15:45:00Z","2014-05-14T15:45:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW051414SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-05-21T15:50:00Z","HABs-SantaCruzWharf_2014-05-21T15:50:00Z","2014-05-21T15:50:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW052114SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-05-28T15:35:00Z","HABs-SantaCruzWharf_2014-05-28T15:35:00Z","2014-05-28T15:35:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW052814SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-06-04T15:15:00Z","HABs-SantaCruzWharf_2014-06-04T15:15:00Z","2014-06-04T15:15:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW060414SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-06-11T15:50:00Z","HABs-SantaCruzWharf_2014-06-11T15:50:00Z","2014-06-11T15:50:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW061114SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-06-18T16:20:00Z","HABs-SantaCruzWharf_2014-06-18T16:20:00Z","2014-06-18T16:20:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW061814SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-06-25T16:20:00Z","HABs-SantaCruzWharf_2014-06-25T16:20:00Z","2014-06-25T16:20:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW062514SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-07-02T16:10:00Z","HABs-SantaCruzWharf_2014-07-02T16:10:00Z","2014-07-02T16:10:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW070214SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-07-09T16:50:00Z","HABs-SantaCruzWharf_2014-07-09T16:50:00Z","2014-07-09T16:50:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW070914SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-07-16T16:25:00Z","HABs-SantaCruzWharf_2014-07-16T16:25:00Z","2014-07-16T16:25:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW071614SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-07-23T16:20:00Z","HABs-SantaCruzWharf_2014-07-23T16:20:00Z","2014-07-23T16:20:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW072314SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-07-30T16:10:00Z","HABs-SantaCruzWharf_2014-07-30T16:10:00Z","2014-07-30T16:10:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW073014SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-08-06T15:45:00Z","HABs-SantaCruzWharf_2014-08-06T15:45:00Z","2014-08-06T15:45:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW080614SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-08-13T17:30:00Z","HABs-SantaCruzWharf_2014-08-13T17:30:00Z","2014-08-13T17:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW081314SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-08-20T16:00:00Z","HABs-SantaCruzWharf_2014-08-20T16:00:00Z","2014-08-20T16:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW082014SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-08-27T15:45:00Z","HABs-SantaCruzWharf_2014-08-27T15:45:00Z","2014-08-27T15:45:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW082714SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-09-03T16:00:00Z","HABs-SantaCruzWharf_2014-09-03T16:00:00Z","2014-09-03T16:00:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW090314SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-09-10T15:45:00Z","HABs-SantaCruzWharf_2014-09-10T15:45:00Z","2014-09-10T15:45:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW091014SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-09-17T16:15:00Z","HABs-SantaCruzWharf_2014-09-17T16:15:00Z","2014-09-17T16:15:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW091714SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-09-24T16:15:00Z","HABs-SantaCruzWharf_2014-09-24T16:15:00Z","2014-09-24T16:15:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW092414SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-10-01T15:50:00Z","HABs-SantaCruzWharf_2014-10-01T15:50:00Z","2014-10-01T15:50:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW100114SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-10-08T15:12:00Z","HABs-SantaCruzWharf_2014-10-08T15:12:00Z","2014-10-08T15:12:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW100814SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-10-15T14:40:00Z","HABs-SantaCruzWharf_2014-10-15T14:40:00Z","2014-10-15T14:40:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW101514SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-10-22T14:30:00Z","HABs-SantaCruzWharf_2014-10-22T14:30:00Z","2014-10-22T14:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW102214SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-10-29T14:35:00Z","HABs-SantaCruzWharf_2014-10-29T14:35:00Z","2014-10-29T14:35:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW102914SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-11-05T15:30:00Z","HABs-SantaCruzWharf_2014-11-05T15:30:00Z","2014-11-05T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW110514SC",NA,NA,NA,NA,2
"HABs-SantaCruzWharf_2014-11-12T15:30:00Z","HABs-SantaCruzWharf_2014-11-12T15:30:00Z","2014-11-12T15:30:00Z","EPSG:4326 WGS84","US","HABs-SantaCruzWharf","WW111214SC",NA,NA,NA,NA,2
